,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,New_Item_Type_Drinks,New_Item_Type_Food,New_Item_Type_Non-Consumable
1513,1.8556850975134784,2,1.0605672620532187,5,-0.3411667488788266,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1585,0.8027107195587132,1,0.2575669448657156,3,-0.8207519452134405,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
878,0.9210224474187992,1,1.132167742513279,1,-0.8270915610839865,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6085,1.6900486785093582,1,-0.5985243668839796,0,-1.5653806159981216,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6753,-1.427465350603908,0,0.126733280710082,8,1.9804044367850056,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5667,-0.08462723939193177,1,0.35696393239476465,15,-0.2455361806026094,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7771,-1.7871330032985695,2,-0.18289368758936395,10,0.6578558693920259,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3348,-0.06096489381991466,1,1.4213870027546414,13,1.1122977766433035,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5880,0.0,2,2.188439631665945,6,0.4991342404385649,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2232,1.9858279981595732,1,-2.213109626335597,10,0.7156639168438145,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1290,0.0,0,-1.4486783409626873,8,-0.7592666636320797,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
283,1.8675162702994872,1,-1.2196438338893887,14,0.19284793568983793,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4441,-0.13195193053596602,2,0.22730096122074167,15,-0.8207519452134405,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1014,0.0,1,0.4940789638821983,10,-1.2061036010852553,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3514,-0.8666677605471002,2,1.0669169224751724,6,-0.6566220522650453,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8177,1.9503344798015478,0,-2.1364689310991536,9,1.4934230219347542,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6999,-1.5907355350508265,1,0.9840879735635389,14,0.31362179304939136,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4257,2.0094903437315907,1,1.1426734902649542,6,-0.7191221862350042,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1766,1.3942693588591433,0,-2.165752320345247,9,1.061462022025839,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5731,-0.9128093344125338,1,0.6077698440794752,13,0.4189287861574,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7222,-0.6300443048269282,2,-1.9252897425513997,10,0.8882883812094308,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2708,0.7435548556286702,0,0.7867143633660199,9,1.1207923480605246,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
675,-1.2677445179927918,0,-0.5291632321416019,8,0.5509430971881344,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6433,-1.6274121706874531,1,-0.2885628764959471,6,0.11640321605123126,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
768,-0.7944976065524478,1,-0.7186755130137552,6,-0.48606904293311826,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8178,1.7728668880114187,1,0.5745602003535343,10,0.6541368850059607,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3956,0.0,1,0.2575669448657156,7,0.7578380990180859,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4807,-0.9376547972631519,1,0.43731222212141985,7,1.5249894274016227,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1292,-1.3943380668030838,0,0.2575669448657156,9,0.2997607078937295,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4340,1.6545551601513329,0,-0.9647869036976506,9,-1.4685681943073345,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2623,1.4534252227891862,1,1.1294150727555696,13,-0.5352155179417141,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5450,0.0,2,1.5982321264912245,13,0.5087689150138629,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6222,0.06917800682618011,1,0.0500803988796542,14,0.052804729179688474,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3895,1.7137110240813758,0,0.2575669448657156,8,-1.2788293363377972,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6234,0.7080613372706444,2,0.9286267362090589,5,-1.6738991672978962,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6345,0.5897496094105583,1,-1.7719861528065133,5,-1.6487141279580668,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4513,-1.215687357734354,2,0.4200758950352583,1,-0.9810376030062915,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1343,-0.7944976065524478,2,-2.0979648851161357,13,0.7124523586520486,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
917,-0.6761858786923618,1,-0.44357734260907267,6,1.6510880482431243,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5754,0.15199621632824023,2,1.1291834453290093,15,-0.7320101692585613,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1237,0.8855289290607737,1,1.1975803958262936,7,0.4761041566454106,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2554,-1.0500509387302335,0,0.3498580323254336,9,1.2031527578883643,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1690,-1.6640888063240797,0,0.6816886995117061,9,0.30183216292741843,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2641,0.0,1,0.30863800329764973,1,1.2191687985907016,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4341,1.4770875683612037,1,-0.2342989347258415,4,-1.6407687329916376,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2860,0.5069313999084982,2,-0.9215951949955317,0,1.2662020683091153,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3026,0.8618665834887562,0,-0.5475752697122145,8,-0.7351382269373414,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
85,0.6252431277685843,2,1.1046580601696683,6,0.5782413418181459,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4601,0.0,0,0.44259353037823734,9,1.6804994981633172,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7726,-1.772935595955359,2,1.2402964431512304,12,0.5264324850685761,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4539,-1.5221147328919766,1,-2.1545833422716236,3,-0.40645451535923827,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8414,-0.6300443048269282,1,0.9511563704577474,7,-0.47060217868157306,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2716,-0.0018090298898716605,1,1.2121483596108653,13,0.23396551521901837,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7546,-0.29758834954008667,2,0.46135482474782025,5,0.5045007541770057,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
502,-0.46440788582280795,1,1.8817371723265832,4,1.9665016013728498,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6908,0.222983253044292,1,1.2497855880698414,4,1.9718263648547985,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7437,0.0,1,1.1392141540997842,0,-1.0077866711855108,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7252,0.0,2,0.8435195677103107,0,0.38469999894955725,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4484,-0.41590007740017265,1,1.538903460185804,0,0.27567402145548425,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7251,0.4122820176204293,0,0.12181763850684206,11,1.5634028749333362,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8447,1.7728668880114187,1,0.6601732618703556,4,1.9376393279034487,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5211,-1.6510745162594704,1,0.6077627188456152,5,0.23134488373453746,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3656,1.7373733696533924,2,1.0074007613453466,0,0.8674132529629514,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8444,0.0,1,0.36779517067092277,5,-0.31124787276433413,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
864,-1.2996886845150148,1,1.415302072289599,13,-0.7431671224167565,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8005,-0.04913372103390589,2,0.43911545697543697,5,0.82523907078868,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1742,0.06917800682618011,0,0.7060959862061719,9,0.27567402145548425,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
170,0.38861967204841225,0,-1.3413036680478663,11,0.3826285439158683,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4404,1.9503344798015478,2,-1.2581015254931103,2,-0.19579877888672892,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464,1.0393341752788852,1,-0.32327369219346846,4,0.516797810493278,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3223,0.5305937454805153,2,0.6276176298316631,6,1.2935003129391267,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2397,1.8556850975134784,2,0.2575669448657156,0,-0.6790612093509147,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
557,0.0,1,-0.24440003493467685,13,-0.9003247225308276,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8491,-0.5827196136828939,2,-0.5006663578066279,10,1.396103174049668,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
470,-0.13195193053596602,0,0.4515906238125159,9,1.7158266382727438,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6359,-1.0760795188594523,2,0.9961259245037791,13,0.576635562722263,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
874,1.6545551601513329,2,-1.244914121411618,13,-1.2681380591174083,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5301,0.0,1,-1.623400738103297,13,0.15646419293532077,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3709,0.0,2,-0.5498335138011158,5,1.6901759229951088,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2340,0.6725678189126184,1,0.2575669448657156,7,-1.5674938212883036,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3856,-0.1674454488939919,2,-0.31504250716857174,10,0.6953379650481271,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5352,0.0,2,0.6295762975178478,13,-0.31826191585515123,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2723,0.0,2,1.4182472020295287,3,0.7102974031053733,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3783,-0.3567442134701297,2,-2.9852040857959534,6,0.4317332686679709,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8511,1.0984900392089283,1,-0.9148123267451654,5,1.952598765960695,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,1.3587758405011179,0,0.5199985376288326,8,-0.7153614515924462,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5212,0.0,1,0.9548714803590987,0,-1.3921652249252205,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3683,-0.9376547972631519,1,0.3779894049477888,2,0.5852136346524701,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2059,-1.171912018426122,1,0.2160294173184446,7,1.417527478746939,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7327,-1.6510745162594704,0,-1.0204067972462263,9,0.10512101212355689,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6200,-0.41590007740017265,1,0.12589190482875248,6,0.17412776299003385,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
418,-1.467691338076337,1,-1.5193379903094553,6,1.1251022591538749,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2730,-0.368575386256138,1,0.05759049546328722,0,1.7104601245343027,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6196,-1.174278252983324,2,0.15772375348049722,2,-1.35261167423543,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5166,-0.4040689046141639,2,-2.4568783978688287,4,0.1554075902902298,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
984,-0.841822297696482,2,-1.7655814110336445,13,0.9476604575006092,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4070,-0.9128093344125338,1,0.23890546494945794,13,0.5900309719401189,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1855,-0.3212506951121038,0,-0.7967563364845641,8,-0.13376432085457607,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7716,1.4179317044311608,2,0.2951284183997872,4,-0.33157382456002155,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6650,0.9091912746327905,2,0.010334509863967943,15,-1.2087659828262292,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4943,0.0,1,1.1083982885690395,2,0.577184739173055,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
800,0.9801783113488423,0,-0.05264381381205962,8,-0.25563653111571366,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6405,0.05734683404017134,1,-1.2431930533379647,4,-0.372774904602188,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1388,-0.12012075774995766,2,-0.44248284662443654,6,-0.4871256455782095,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3953,0.15199621632824023,0,0.38058450814595574,9,0.26975833126625104,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5384,-0.04913372103390589,2,0.43995684101831495,5,0.7722483606245402,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2029,0.104671525184206,2,0.36613062013486763,6,-1.2483195335160198,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1448,-0.7708352609804306,2,-1.7476924440937232,13,0.744991866251022,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5831,-1.2180535922915556,2,-0.16535461550926467,4,-0.3407010729410206,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5190,0.6725678189126184,1,0.40397696377882,0,1.7596065995428982,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6230,-1.0003600130289971,2,-0.6523859267281534,13,-0.4229779822558747,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8197,0.18748973468626612,2,-1.8950813302399654,13,-1.3188903132218868,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7498,0.0,2,1.5288939005068498,6,0.030282071580833157,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5738,0.0,1,1.5166250872457434,4,-1.4076738394332586,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5453,0.0,1,1.2043994979893395,0,0.6226122297955852,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4202,-0.1674454488939919,1,-0.4716258494289561,10,-1.2510654157699799,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5467,0.6252431277685843,2,1.3864787845754842,13,0.12282633243476297,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3359,1.7728668880114187,0,-1.217006408412768,9,-1.0399022531031712,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4026,0.0,1,1.1865173021897515,13,0.30238133937821043,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6349,1.4179317044311608,1,-0.31398164691550173,3,1.8761957965785814,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2784,-0.3212506951121038,1,1.5187151591813473,6,-0.19153061804987165,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3101,-1.7386251948759341,0,-0.5916663693354506,8,-0.6619050654905007,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
287,0.03368448846815422,0,0.7947715584726053,9,-1.5204605515698901,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3277,0.0,2,-1.777245305039225,13,0.9460546784047263,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5644,0.7435548556286702,0,0.2575669448657156,9,1.4110626121069143,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6093,0.0,1,0.2575669448657156,6,-0.4117792788411865,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7068,-1.4830718626981483,0,-0.9512919884022509,9,-0.31124787276433413,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
912,1.8320227519414618,1,0.5536274897828214,0,-0.34391263113278664,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1746,-0.6525235331203446,1,-0.6854925189997947,3,-1.4514955509599063,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2951,-1.7504563676619427,2,-0.6791437879751315,3,0.7102556528488803,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5799,0.0,2,1.0245027229538852,6,0.6327543305651827,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1854,1.0038406569208598,0,0.9511909582248521,9,-0.44972705043509387,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6969,1.5717369506492722,0,-1.748423985961874,9,-1.346146807595405,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3055,-0.8725833469401045,1,1.5102620676694523,0,0.06189022730419452,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5565,0.5069313999084982,2,0.47629264406526933,10,1.5709660944749453,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5970,0.9210224474187992,0,-0.6605550890531732,8,0.824140717887096,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8285,-1.6096654115084403,1,0.2575669448657156,6,0.3430749932260778,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
559,1.1576459031389712,2,0.2575669448657156,6,-0.0162020216867885,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
138,-0.841822297696482,1,-0.29896324543423475,6,-0.8057090066432083,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6901,-1.2866743944504055,1,-1.27889264875645,13,1.734505060716055,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8143,-1.5966511214438308,2,0.8386059859207184,6,-0.18299429637615758,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
137,-1.4049861223104916,1,-0.44878444395286105,4,-1.2911681429105624,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6749,-0.41590007740017265,1,-0.25101259778055923,13,0.5333212773899142,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4947,0.6725678189126184,0,1.4172345632776524,9,-1.3125089470948474,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5237,0.7435548556286702,1,0.1513221124144802,15,1.3688884299326425,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7595,0.0,0,1.5251282737673277,8,0.6915772304055692,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3302,0.7908795467727044,1,-0.6338267983337541,14,-1.0762442456011956,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5568,-0.48688711411622404,1,0.546452558888711,4,0.8134494406667065,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8062,-0.13195193053596602,1,-0.5019423630184099,13,-0.4015954278150963,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7902,0.0,2,-1.410174163390931,13,-0.49840784950588335,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4737,-0.41590007740017265,0,-0.644491265827454,9,-0.33529280894608665,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2242,0.0,1,-0.4119953187414388,5,-1.750893063387295,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5510,0.06917800682618011,1,-1.1352072211561832,6,0.3082970295674436,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
863,-1.137601617346697,2,1.4495242183186205,4,-0.46151668055706696,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6648,-0.841822297696482,1,-0.3043076046783612,6,-0.8281899139855707,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
760,1.1458147303529624,1,0.997404572872215,13,0.6717587048041812,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6088,-1.1257704445606886,1,1.1288629673567183,6,1.168965720937015,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6851,-1.2251522959631609,0,1.3495312998782607,8,-0.8907317982120223,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2703,0.9210224474187992,1,0.2575669448657156,1,-0.8383320147551677,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5412,1.5362434322912468,1,-0.9467197413687505,6,0.45370674981603426,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1940,-1.763470657726552,2,-0.016906916174033285,3,0.9117841409403911,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2873,0.35312615369038636,0,-1.5084615345818577,8,-0.5005210547960656,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1985,0.3058014625463521,1,-0.5738809245029478,13,1.6762730875829535,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7236,0.0,0,1.13432568339386,9,0.598059867419534,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3063,-0.841822297696482,1,-0.8423927103213033,0,0.8610318868359121,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8172,-1.6096654115084403,1,-0.9932946248647573,6,0.3195374832386245,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5441,1.3351134949291001,1,-0.9699366047473624,10,-0.8362188094649858,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1751,-0.1674454488939919,1,1.1558564009392538,5,1.6997688473139139,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
